source_path,module,old_fqcn,target_fqcn,role,phase
modules/domains/iam/shiyu-iam-implementation/src/main/java/com/shiyu/ai/iam/implementation/persistence/repository/UserScopeRoleRepositoryImpl.java,shiyu-iam-implementation,com.shiyu.ai.iam.implementation.persistence.repository.UserScopeRoleRepositoryImpl,com.shiyu.ai.iam.implementation.persistence.repository.UserScopeRoleRepositoryImpl,implementation,4A
modules/domains/iam/shiyu-iam-implementation/src/main/java/com/shiyu/ai/iam/implementation/port/repository/AuthCodeRepository.java,shiyu-iam-implementation,com.shiyu.ai.iam.implementation.port.repository.AuthCodeRepository,com.shiyu.ai.iam.implementation.port.repository.AuthCodeRepository,implementation,4A
modules/domains/iam/shiyu-iam-implementation/src/main/java/com/shiyu/ai/iam/implementation/port/repository/AuthRepository.java,shiyu-iam-implementation,com.shiyu.ai.iam.implementation.port.repository.AuthRepository,com.shiyu.ai.iam.implementation.port.repository.AuthRepository,implementation,4A
modules/domains/iam/shiyu-iam-implementation/src/main/java/com/shiyu/ai/iam/implementation/port/repository/AuthUserLookupRepository.java,shiyu-iam-implementation,com.shiyu.ai.iam.implementation.port.repository.AuthUserLookupRepository,com.shiyu.ai.iam.implementation.port.repository.AuthUserLookupRepository,implementation,4A
modules/domains/iam/shiyu-iam-implementation/src/main/java/com/shiyu/ai/iam/implementation/port/repository/DictRepository.java,shiyu-iam-implementation,com.shiyu.ai.iam.implementation.port.repository.DictRepository,com.shiyu.ai.iam.implementation.port.repository.DictRepository,implementation,4A
modules/domains/iam/shiyu-iam-implementation/src/main/java/com/shiyu/ai/iam/implementation/port/repository/MenuRepository.java,shiyu-iam-implementation,com.shiyu.ai.iam.implementation.port.repository.MenuRepository,com.shiyu.ai.iam.implementation.port.repository.MenuRepository,implementation,4A
modules/domains/iam/shiyu-iam-implementation/src/main/java/com/shiyu/ai/iam/implementation/port/repository/RoleRepository.java,shiyu-iam-implementation,com.shiyu.ai.iam.implementation.port.repository.RoleRepository,com.shiyu.ai.iam.implementation.port.repository.RoleRepository,implementation,4A
modules/domains/iam/shiyu-iam-implementation/src/main/java/com/shiyu/ai/iam/implementation/port/repository/SaTokenUserRepository.java,shiyu-iam-implementation,com.shiyu.ai.iam.implementation.port.repository.SaTokenUserRepository,com.shiyu.ai.iam.implementation.port.repository.SaTokenUserRepository,implementation,4A
modules/domains/iam/shiyu-iam-implementation/src/main/java/com/shiyu/ai/iam/implementation/port/repository/TenantRepository.java,shiyu-iam-implementation,com.shiyu.ai.iam.implementation.port.repository.TenantRepository,com.shiyu.ai.iam.implementation.port.repository.TenantRepository,implementation,4A
modules/domains/iam/shiyu-iam-implementation/src/main/java/com/shiyu/ai/iam/implementation/port/repository/TenantRoleRepository.java,shiyu-iam-implementation,com.shiyu.ai.iam.implementation.port.repository.TenantRoleRepository,com.shiyu.ai.iam.implementation.port.repository.TenantRoleRepository,implementation,4A
modules/domains/iam/shiyu-iam-implementation/src/main/java/com/shiyu/ai/iam/implementation/port/repository/UserRepository.java,shiyu-iam-implementation,com.shiyu.ai.iam.implementation.port.repository.UserRepository,com.shiyu.ai.iam.implementation.port.repository.UserRepository,implementation,4A
modules/domains/iam/shiyu-iam-implementation/src/main/java/com/shiyu/ai/iam/implementation/port/repository/UserScopeRoleRepository.java,shiyu-iam-implementation,com.shiyu.ai.iam.implementation.port.repository.UserScopeRoleRepository,com.shiyu.ai.iam.implementation.port.repository.UserScopeRoleRepository,implementation,4A
modules/domains/iam/shiyu-iam-implementation/src/main/java/com/shiyu/ai/iam/implementation/request/AssignUserRolesRequest.java,shiyu-iam-implementation,com.shiyu.ai.iam.implementation.request.AssignUserRolesRequest,com.shiyu.ai.iam.implementation.request.AssignUserRolesRequest,implementation,4A
modules/domains/iam/shiyu-iam-implementation/src/main/java/com/shiyu/ai/iam/implementation/request/AuthCodePageRequest.java,shiyu-iam-implementation,com.shiyu.ai.iam.implementation.request.AuthCodePageRequest,com.shiyu.ai.iam.implementation.request.AuthCodePageRequest,implementation,4A
modules/domains/iam/shiyu-iam-implementation/src/main/java/com/shiyu/ai/iam/implementation/request/ChangePasswordRequest.java,shiyu-iam-implementation,com.shiyu.ai.iam.implementation.request.ChangePasswordRequest,com.shiyu.ai.iam.implementation.request.ChangePasswordRequest,implementation,4A
modules/domains/iam/shiyu-iam-implementation/src/main/java/com/shiyu/ai/iam/implementation/request/CodeLoginRequest.java,shiyu-iam-implementation,com.shiyu.ai.iam.implementation.request.CodeLoginRequest,com.shiyu.ai.iam.implementation.request.CodeLoginRequest,implementation,4A
modules/domains/iam/shiyu-iam-implementation/src/main/java/com/shiyu/ai/iam/implementation/request/DictPageRequest.java,shiyu-iam-implementation,com.shiyu.ai.iam.implementation.request.DictPageRequest,com.shiyu.ai.iam.implementation.request.DictPageRequest,implementation,4A
modules/domains/iam/shiyu-iam-implementation/src/main/java/com/shiyu/ai/iam/implementation/request/DictRequest.java,shiyu-iam-implementation,com.shiyu.ai.iam.implementation.request.DictRequest,com.shiyu.ai.iam.implementation.request.DictRequest,implementation,4A
modules/domains/iam/shiyu-iam-implementation/src/main/java/com/shiyu/ai/iam/implementation/request/FilterSubTenantRequest.java,shiyu-iam-implementation,com.shiyu.ai.iam.implementation.request.FilterSubTenantRequest,com.shiyu.ai.iam.implementation.request.FilterSubTenantRequest,implementation,4A
modules/domains/iam/shiyu-iam-implementation/src/main/java/com/shiyu/ai/iam/implementation/request/ForgetPasswordRequest.java,shiyu-iam-implementation,com.shiyu.ai.iam.implementation.request.ForgetPasswordRequest,com.shiyu.ai.iam.implementation.request.ForgetPasswordRequest,implementation,4A
modules/domains/iam/shiyu-iam-implementation/src/main/java/com/shiyu/ai/iam/implementation/request/LoginRequest.java,shiyu-iam-implementation,com.shiyu.ai.iam.implementation.request.LoginRequest,com.shiyu.ai.iam.implementation.request.LoginRequest,implementation,4A
modules/domains/iam/shiyu-iam-implementation/src/main/java/com/shiyu/ai/iam/implementation/request/MenuPageRequest.java,shiyu-iam-implementation,com.shiyu.ai.iam.implementation.request.MenuPageRequest,com.shiyu.ai.iam.implementation.request.MenuPageRequest,implementation,4A
modules/domains/iam/shiyu-iam-implementation/src/main/java/com/shiyu/ai/iam/implementation/request/MenuRequest.java,shiyu-iam-implementation,com.shiyu.ai.iam.implementation.request.MenuRequest,com.shiyu.ai.iam.implementation.request.MenuRequest,implementation,4A
modules/domains/iam/shiyu-iam-implementation/src/main/java/com/shiyu/ai/iam/implementation/request/RefreshTokenRequest.java,shiyu-iam-implementation,com.shiyu.ai.iam.implementation.request.RefreshTokenRequest,com.shiyu.ai.iam.implementation.request.RefreshTokenRequest,implementation,4A
modules/domains/iam/shiyu-iam-implementation/src/main/java/com/shiyu/ai/iam/implementation/request/ResetPasswordRequest.java,shiyu-iam-implementation,com.shiyu.ai.iam.implementation.request.ResetPasswordRequest,com.shiyu.ai.iam.implementation.request.ResetPasswordRequest,implementation,4A
modules/domains/iam/shiyu-iam-implementation/src/main/java/com/shiyu/ai/iam/implementation/request/RolePageRequest.java,shiyu-iam-implementation,com.shiyu.ai.iam.implementation.request.RolePageRequest,com.shiyu.ai.iam.implementation.request.RolePageRequest,implementation,4A
modules/domains/iam/shiyu-iam-implementation/src/main/java/com/shiyu/ai/iam/implementation/request/RoleRequest.java,shiyu-iam-implementation,com.shiyu.ai.iam.implementation.request.RoleRequest,com.shiyu.ai.iam.implementation.request.RoleRequest,implementation,4A
modules/domains/iam/shiyu-iam-implementation/src/main/java/com/shiyu/ai/iam/implementation/request/SetTimezoneRequest.java,shiyu-iam-implementation,com.shiyu.ai.iam.implementation.request.SetTimezoneRequest,com.shiyu.ai.iam.implementation.request.SetTimezoneRequest,implementation,4A
modules/domains/iam/shiyu-iam-implementation/src/main/java/com/shiyu/ai/iam/implementation/request/SwitchRoleRequest.java,shiyu-iam-implementation,com.shiyu.ai.iam.implementation.request.SwitchRoleRequest,com.shiyu.ai.iam.implementation.request.SwitchRoleRequest,implementation,4A
modules/domains/iam/shiyu-iam-implementation/src/main/java/com/shiyu/ai/iam/implementation/request/SwitchTenantRequest.java,shiyu-iam-implementation,com.shiyu.ai.iam.implementation.request.SwitchTenantRequest,com.shiyu.ai.iam.implementation.request.SwitchTenantRequest,implementation,4A
modules/domains/iam/shiyu-iam-implementation/src/main/java/com/shiyu/ai/iam/implementation/request/TenantPageRequest.java,shiyu-iam-implementation,com.shiyu.ai.iam.implementation.request.TenantPageRequest,com.shiyu.ai.iam.implementation.request.TenantPageRequest,implementation,4A
modules/domains/iam/shiyu-iam-implementation/src/main/java/com/shiyu/ai/iam/implementation/request/TenantRequest.java,shiyu-iam-implementation,com.shiyu.ai.iam.implementation.request.TenantRequest,com.shiyu.ai.iam.implementation.request.TenantRequest,implementation,4A
modules/domains/iam/shiyu-iam-implementation/src/main/java/com/shiyu/ai/iam/implementation/request/UserPageRequest.java,shiyu-iam-implementation,com.shiyu.ai.iam.implementation.request.UserPageRequest,com.shiyu.ai.iam.implementation.request.UserPageRequest,implementation,4A
modules/domains/iam/shiyu-iam-implementation/src/main/java/com/shiyu/ai/iam/implementation/request/UserRequest.java,shiyu-iam-implementation,com.shiyu.ai.iam.implementation.request.UserRequest,com.shiyu.ai.iam.implementation.request.UserRequest,implementation,4A
modules/domains/iam/shiyu-iam-implementation/src/main/java/com/shiyu/ai/iam/implementation/request/UserTenantRoleRequest.java,shiyu-iam-implementation,com.shiyu.ai.iam.implementation.request.UserTenantRoleRequest,com.shiyu.ai.iam.implementation.request.UserTenantRoleRequest,implementation,4A
modules/domains/iam/shiyu-iam-implementation/src/main/java/com/shiyu/ai/iam/implementation/service/AuthCodeService.java,shiyu-iam-implementation,com.shiyu.ai.iam.implementation.service.AuthCodeService,com.shiyu.ai.iam.implementation.service.AuthCodeService,implementation,4A
modules/domains/iam/shiyu-iam-implementation/src/main/java/com/shiyu/ai/iam/implementation/service/AuthContextService.java,shiyu-iam-implementation,com.shiyu.ai.iam.implementation.service.AuthContextService,com.shiyu.ai.iam.implementation.service.AuthContextService,implementation,4A
modules/domains/iam/shiyu-iam-implementation/src/main/java/com/shiyu/ai/iam/implementation/service/AuthService.java,shiyu-iam-implementation,com.shiyu.ai.iam.implementation.service.AuthService,com.shiyu.ai.iam.implementation.service.AuthService,implementation,4A
modules/domains/iam/shiyu-iam-implementation/src/main/java/com/shiyu/ai/iam/implementation/service/CaptchaService.java,shiyu-iam-implementation,com.shiyu.ai.iam.implementation.service.CaptchaService,com.shiyu.ai.iam.implementation.service.CaptchaService,implementation,4A
modules/domains/iam/shiyu-iam-implementation/src/main/java/com/shiyu/ai/iam/implementation/service/DictService.java,shiyu-iam-implementation,com.shiyu.ai.iam.implementation.service.DictService,com.shiyu.ai.iam.implementation.service.DictService,implementation,4A
modules/domains/iam/shiyu-iam-implementation/src/main/java/com/shiyu/ai/iam/implementation/service/MenuService.java,shiyu-iam-implementation,com.shiyu.ai.iam.implementation.service.MenuService,com.shiyu.ai.iam.implementation.service.MenuService,implementation,4A
modules/domains/iam/shiyu-iam-implementation/src/main/java/com/shiyu/ai/iam/implementation/service/RoleService.java,shiyu-iam-implementation,com.shiyu.ai.iam.implementation.service.RoleService,com.shiyu.ai.iam.implementation.service.RoleService,implementation,4A
modules/domains/iam/shiyu-iam-implementation/src/main/java/com/shiyu/ai/iam/implementation/service/TenantService.java,shiyu-iam-implementation,com.shiyu.ai.iam.implementation.service.TenantService,com.shiyu.ai.iam.implementation.service.TenantService,implementation,4A
modules/domains/iam/shiyu-iam-implementation/src/main/java/com/shiyu/ai/iam/implementation/service/TimezoneService.java,shiyu-iam-implementation,com.shiyu.ai.iam.implementation.service.TimezoneService,com.shiyu.ai.iam.implementation.service.TimezoneService,implementation,4A
modules/domains/iam/shiyu-iam-implementation/src/main/java/com/shiyu/ai/iam/implementation/service/UserService.java,shiyu-iam-implementation,com.shiyu.ai.iam.implementation.service.UserService,com.shiyu.ai.iam.implementation.service.UserService,implementation,4A
modules/domains/iam/shiyu-iam-implementation/src/main/java/com/shiyu/ai/iam/implementation/service/convert/DictConverter.java,shiyu-iam-implementation,com.shiyu.ai.iam.implementation.service.convert.DictConverter,com.shiyu.ai.iam.implementation.service.convert.DictConverter,implementation,4A
modules/domains/iam/shiyu-iam-implementation/src/main/java/com/shiyu/ai/iam/implementation/service/impl/AuthCodeServiceImpl.java,shiyu-iam-implementation,com.shiyu.ai.iam.implementation.service.impl.AuthCodeServiceImpl,com.shiyu.ai.iam.implementation.service.impl.AuthCodeServiceImpl,implementation,4A
modules/domains/iam/shiyu-iam-implementation/src/main/java/com/shiyu/ai/iam/implementation/service/impl/AuthServiceImpl.java,shiyu-iam-implementation,com.shiyu.ai.iam.implementation.service.impl.AuthServiceImpl,com.shiyu.ai.iam.implementation.service.impl.AuthServiceImpl,implementation,4A
modules/domains/iam/shiyu-iam-implementation/src/main/java/com/shiyu/ai/iam/implementation/service/impl/CaptchaServiceImpl.java,shiyu-iam-implementation,com.shiyu.ai.iam.implementation.service.impl.CaptchaServiceImpl,com.shiyu.ai.iam.implementation.service.impl.CaptchaServiceImpl,implementation,4A
modules/domains/iam/shiyu-iam-implementation/src/main/java/com/shiyu/ai/iam/implementation/service/impl/DictServiceImpl.java,shiyu-iam-implementation,com.shiyu.ai.iam.implementation.service.impl.DictServiceImpl,com.shiyu.ai.iam.implementation.service.impl.DictServiceImpl,implementation,4A
modules/domains/iam/shiyu-iam-implementation/src/main/java/com/shiyu/ai/iam/implementation/service/impl/MenuServiceImpl.java,shiyu-iam-implementation,com.shiyu.ai.iam.implementation.service.impl.MenuServiceImpl,com.shiyu.ai.iam.implementation.service.impl.MenuServiceImpl,implementation,4A
modules/domains/iam/shiyu-iam-implementation/src/main/java/com/shiyu/ai/iam/implementation/service/impl/RoleServiceImpl.java,shiyu-iam-implementation,com.shiyu.ai.iam.implementation.service.impl.RoleServiceImpl,com.shiyu.ai.iam.implementation.service.impl.RoleServiceImpl,implementation,4A
modules/domains/iam/shiyu-iam-implementation/src/main/java/com/shiyu/ai/iam/implementation/service/impl/TenantServiceImpl.java,shiyu-iam-implementation,com.shiyu.ai.iam.implementation.service.impl.TenantServiceImpl,com.shiyu.ai.iam.implementation.service.impl.TenantServiceImpl,implementation,4A
modules/domains/iam/shiyu-iam-implementation/src/main/java/com/shiyu/ai/iam/implementation/service/impl/TimezoneServiceImpl.java,shiyu-iam-implementation,com.shiyu.ai.iam.implementation.service.impl.TimezoneServiceImpl,com.shiyu.ai.iam.implementation.service.impl.TimezoneServiceImpl,implementation,4A
modules/domains/iam/shiyu-iam-implementation/src/main/java/com/shiyu/ai/iam/implementation/service/impl/UserServiceImpl.java,shiyu-iam-implementation,com.shiyu.ai.iam.implementation.service.impl.UserServiceImpl,com.shiyu.ai.iam.implementation.service.impl.UserServiceImpl,implementation,4A
modules/domains/iam/shiyu-iam-implementation/src/main/java/com/shiyu/ai/iam/implementation/utils/SaTokenHelper.java,shiyu-iam-implementation,com.shiyu.ai.iam.implementation.utils.SaTokenHelper,com.shiyu.ai.iam.implementation.utils.SaTokenHelper,implementation,4A
modules/domains/iam/shiyu-iam-implementation/src/main/java/com/shiyu/ai/iam/implementation/utils/UserLockManager.java,shiyu-iam-implementation,com.shiyu.ai.iam.implementation.utils.UserLockManager,com.shiyu.ai.iam.implementation.utils.UserLockManager,implementation,4A
modules/domains/iam/shiyu-iam-implementation/src/main/java/com/shiyu/ai/iam/implementation/vo/AuthCodeOptionVO.java,shiyu-iam-implementation,com.shiyu.ai.iam.implementation.vo.AuthCodeOptionVO,com.shiyu.ai.iam.implementation.vo.AuthCodeOptionVO,implementation,4A
modules/domains/iam/shiyu-iam-implementation/src/main/java/com/shiyu/ai/iam/implementation/vo/AuthCodeVO.java,shiyu-iam-implementation,com.shiyu.ai.iam.implementation.vo.AuthCodeVO,com.shiyu.ai.iam.implementation.vo.AuthCodeVO,implementation,4A
modules/domains/iam/shiyu-iam-implementation/src/main/java/com/shiyu/ai/iam/implementation/vo/CaptchaVO.java,shiyu-iam-implementation,com.shiyu.ai.iam.implementation.vo.CaptchaVO,com.shiyu.ai.iam.implementation.vo.CaptchaVO,implementation,4A
modules/domains/iam/shiyu-iam-implementation/src/main/java/com/shiyu/ai/iam/implementation/vo/DictVO.java,shiyu-iam-implementation,com.shiyu.ai.iam.implementation.vo.DictVO,com.shiyu.ai.iam.implementation.vo.DictVO,implementation,4A
modules/domains/iam/shiyu-iam-implementation/src/main/java/com/shiyu/ai/iam/implementation/vo/LoginResponseVO.java,shiyu-iam-implementation,com.shiyu.ai.iam.implementation.vo.LoginResponseVO,com.shiyu.ai.iam.implementation.vo.LoginResponseVO,implementation,4A
modules/domains/iam/shiyu-iam-implementation/src/main/java/com/shiyu/ai/iam/implementation/vo/LoginVO.java,shiyu-iam-implementation,com.shiyu.ai.iam.implementation.vo.LoginVO,com.shiyu.ai.iam.implementation.vo.LoginVO,implementation,4A
modules/domains/iam/shiyu-iam-implementation/src/main/java/com/shiyu/ai/iam/implementation/vo/MenuVO.java,shiyu-iam-implementation,com.shiyu.ai.iam.implementation.vo.MenuVO,com.shiyu.ai.iam.implementation.vo.MenuVO,implementation,4A
modules/domains/iam/shiyu-iam-implementation/src/main/java/com/shiyu/ai/iam/implementation/vo/RoleVO.java,shiyu-iam-implementation,com.shiyu.ai.iam.implementation.vo.RoleVO,com.shiyu.ai.iam.implementation.vo.RoleVO,implementation,4A
modules/domains/iam/shiyu-iam-implementation/src/main/java/com/shiyu/ai/iam/implementation/vo/RouteMenuVO.java,shiyu-iam-implementation,com.shiyu.ai.iam.implementation.vo.RouteMenuVO,com.shiyu.ai.iam.implementation.vo.RouteMenuVO,implementation,4A
modules/domains/iam/shiyu-iam-implementation/src/main/java/com/shiyu/ai/iam/implementation/vo/SwitchContextResponse.java,shiyu-iam-implementation,com.shiyu.ai.iam.implementation.vo.SwitchContextResponse,com.shiyu.ai.iam.implementation.vo.SwitchContextResponse,implementation,4A
modules/domains/iam/shiyu-iam-implementation/src/main/java/com/shiyu/ai/iam/implementation/vo/TenantContextVO.java,shiyu-iam-implementation,com.shiyu.ai.iam.implementation.vo.TenantContextVO,com.shiyu.ai.iam.implementation.vo.TenantContextVO,implementation,4A
modules/domains/iam/shiyu-iam-implementation/src/main/java/com/shiyu/ai/iam/implementation/vo/TenantInfoVO.java,shiyu-iam-implementation,com.shiyu.ai.iam.implementation.vo.TenantInfoVO,com.shiyu.ai.iam.implementation.vo.TenantInfoVO,implementation,4A
modules/domains/iam/shiyu-iam-implementation/src/main/java/com/shiyu/ai/iam/implementation/vo/TenantVO.java,shiyu-iam-implementation,com.shiyu.ai.iam.implementation.vo.TenantVO,com.shiyu.ai.iam.implementation.vo.TenantVO,implementation,4A
modules/domains/iam/shiyu-iam-implementation/src/main/java/com/shiyu/ai/iam/implementation/vo/TimezoneOptionVO.java,shiyu-iam-implementation,com.shiyu.ai.iam.implementation.vo.TimezoneOptionVO,com.shiyu.ai.iam.implementation.vo.TimezoneOptionVO,implementation,4A
modules/domains/iam/shiyu-iam-implementation/src/main/java/com/shiyu/ai/iam/implementation/vo/UserContextVO.java,shiyu-iam-implementation,com.shiyu.ai.iam.implementation.vo.UserContextVO,com.shiyu.ai.iam.implementation.vo.UserContextVO,implementation,4A
modules/domains/iam/shiyu-iam-implementation/src/main/java/com/shiyu/ai/iam/implementation/vo/UserInfoVO.java,shiyu-iam-implementation,com.shiyu.ai.iam.implementation.vo.UserInfoVO,com.shiyu.ai.iam.implementation.vo.UserInfoVO,implementation,4A
modules/domains/iam/shiyu-iam-implementation/src/main/java/com/shiyu/ai/iam/implementation/vo/UserTenantAssignmentVO.java,shiyu-iam-implementation,com.shiyu.ai.iam.implementation.vo.UserTenantAssignmentVO,com.shiyu.ai.iam.implementation.vo.UserTenantAssignmentVO,implementation,4A
modules/domains/iam/shiyu-iam-implementation/src/main/java/com/shiyu/ai/iam/implementation/vo/UserVO.java,shiyu-iam-implementation,com.shiyu.ai.iam.implementation.vo.UserVO,com.shiyu.ai.iam.implementation.vo.UserVO,implementation,4A
modules/domains/iam/shiyu-iam-implementation/src/main/java/com/shiyu/ai/iam/implementation/web/AuthCodeController.java,shiyu-iam-implementation,com.shiyu.ai.iam.implementation.web.AuthCodeController,com.shiyu.ai.iam.implementation.web.AuthCodeController,implementation,4A
modules/domains/iam/shiyu-iam-implementation/src/main/java/com/shiyu/ai/iam/implementation/web/AuthController.java,shiyu-iam-implementation,com.shiyu.ai.iam.implementation.web.AuthController,com.shiyu.ai.iam.implementation.web.AuthController,implementation,4A
modules/domains/iam/shiyu-iam-implementation/src/main/java/com/shiyu/ai/iam/implementation/web/CaptchaController.java,shiyu-iam-implementation,com.shiyu.ai.iam.implementation.web.CaptchaController,com.shiyu.ai.iam.implementation.web.CaptchaController,implementation,4A
modules/domains/iam/shiyu-iam-implementation/src/main/java/com/shiyu/ai/iam/implementation/web/DictController.java,shiyu-iam-implementation,com.shiyu.ai.iam.implementation.web.DictController,com.shiyu.ai.iam.implementation.web.DictController,implementation,4A
modules/domains/iam/shiyu-iam-implementation/src/main/java/com/shiyu/ai/iam/implementation/web/MenuController.java,shiyu-iam-implementation,com.shiyu.ai.iam.implementation.web.MenuController,com.shiyu.ai.iam.implementation.web.MenuController,implementation,4A
modules/domains/iam/shiyu-iam-implementation/src/main/java/com/shiyu/ai/iam/implementation/web/RoleController.java,shiyu-iam-implementation,com.shiyu.ai.iam.implementation.web.RoleController,com.shiyu.ai.iam.implementation.web.RoleController,implementation,4A
modules/domains/iam/shiyu-iam-implementation/src/main/java/com/shiyu/ai/iam/implementation/web/TenantController.java,shiyu-iam-implementation,com.shiyu.ai.iam.implementation.web.TenantController,com.shiyu.ai.iam.implementation.web.TenantController,implementation,4A
modules/domains/iam/shiyu-iam-implementation/src/main/java/com/shiyu/ai/iam/implementation/web/TimezoneController.java,shiyu-iam-implementation,com.shiyu.ai.iam.implementation.web.TimezoneController,com.shiyu.ai.iam.implementation.web.TimezoneController,implementation,4A
modules/domains/iam/shiyu-iam-implementation/src/main/java/com/shiyu/ai/iam/implementation/web/UserController.java,shiyu-iam-implementation,com.shiyu.ai.iam.implementation.web.UserController,com.shiyu.ai.iam.implementation.web.UserController,implementation,4A
modules/domains/knowledge/shiyu-knowledge-contract/src/main/java/com/shiyu/ai/knowledge/contract/KnowledgeContractModule.java,shiyu-knowledge-contract,com.shiyu.ai.knowledge.contract.KnowledgeContractModule,com.shiyu.ai.knowledge.contract.KnowledgeContractModule,contract,4B
modules/domains/knowledge/shiyu-knowledge-contract/src/main/java/com/shiyu/ai/knowledge/contract/KnowledgeTenantProvisioning.java,shiyu-knowledge-contract,com.shiyu.ai.knowledge.contract.KnowledgeTenantProvisioning,com.shiyu.ai.knowledge.contract.KnowledgeTenantProvisioning,contract,4B
modules/domains/knowledge/shiyu-knowledge-contract/src/main/java/com/shiyu/ai/knowledge/contract/api/KnowledgePathPort.java,shiyu-knowledge-contract,com.shiyu.ai.knowledge.contract.api.KnowledgePathPort,com.shiyu.ai.knowledge.contract.api.KnowledgePathPort,contract,4B
modules/domains/knowledge/shiyu-knowledge-contract/src/main/java/com/shiyu/ai/knowledge/contract/api/KnowledgePointPort.java,shiyu-knowledge-contract,com.shiyu.ai.knowledge.contract.api.KnowledgePointPort,com.shiyu.ai.knowledge.contract.api.KnowledgePointPort,contract,4B
modules/domains/knowledge/shiyu-knowledge-contract/src/main/java/com/shiyu/ai/knowledge/contract/api/KnowledgeRelationPort.java,shiyu-knowledge-contract,com.shiyu.ai.knowledge.contract.api.KnowledgeRelationPort,com.shiyu.ai.knowledge.contract.api.KnowledgeRelationPort,contract,4B
modules/domains/knowledge/shiyu-knowledge-contract/src/main/java/com/shiyu/ai/knowledge/contract/api/KnowledgeRetrievalService.java,shiyu-knowledge-contract,com.shiyu.ai.knowledge.contract.api.KnowledgeRetrievalService,com.shiyu.ai.knowledge.contract.api.KnowledgeRetrievalService,contract,4B
modules/domains/knowledge/shiyu-knowledge-contract/src/main/java/com/shiyu/ai/knowledge/contract/model/KnowledgeCitation.java,shiyu-knowledge-contract,com.shiyu.ai.knowledge.contract.model.KnowledgeCitation,com.shiyu.ai.knowledge.contract.model.KnowledgeCitation,contract,4B
modules/domains/knowledge/shiyu-knowledge-contract/src/main/java/com/shiyu/ai/knowledge/contract/model/KnowledgeDocumentDTO.java,shiyu-knowledge-contract,com.shiyu.ai.knowledge.contract.model.KnowledgeDocumentDTO,com.shiyu.ai.knowledge.contract.model.KnowledgeDocumentDTO,contract,4B
modules/domains/knowledge/shiyu-knowledge-contract/src/main/java/com/shiyu/ai/knowledge/contract/model/KnowledgeResponse.java,shiyu-knowledge-contract,com.shiyu.ai.knowledge.contract.model.KnowledgeResponse,com.shiyu.ai.knowledge.contract.model.KnowledgeResponse,contract,4B
modules/domains/knowledge/shiyu-knowledge-contract/src/main/java/com/shiyu/ai/knowledge/contract/model/KnowledgeRetrievalHit.java,shiyu-knowledge-contract,com.shiyu.ai.knowledge.contract.model.KnowledgeRetrievalHit,com.shiyu.ai.knowledge.contract.model.KnowledgeRetrievalHit,contract,4B
modules/domains/knowledge/shiyu-knowledge-contract/src/main/java/com/shiyu/ai/knowledge/contract/model/KnowledgeRetrievalRequest.java,shiyu-knowledge-contract,com.shiyu.ai.knowledge.contract.model.KnowledgeRetrievalRequest,com.shiyu.ai.knowledge.contract.model.KnowledgeRetrievalRequest,contract,4B
modules/domains/knowledge/shiyu-knowledge-contract/src/main/java/com/shiyu/ai/knowledge/contract/model/KnowledgeRetrievalResult.java,shiyu-knowledge-contract,com.shiyu.ai.knowledge.contract.model.KnowledgeRetrievalResult,com.shiyu.ai.knowledge.contract.model.KnowledgeRetrievalResult,contract,4B
modules/domains/knowledge/shiyu-knowledge-contract/src/main/java/com/shiyu/ai/knowledge/contract/model/KnowledgeSourceType.java,shiyu-knowledge-contract,com.shiyu.ai.knowledge.contract.model.KnowledgeSourceType,com.shiyu.ai.knowledge.contract.model.KnowledgeSourceType,contract,4B
modules/domains/knowledge/shiyu-knowledge-contract/src/main/java/com/shiyu/ai/knowledge/contract/model/RetrievalMode.java,shiyu-knowledge-contract,com.shiyu.ai.knowledge.contract.model.RetrievalMode,com.shiyu.ai.knowledge.contract.model.RetrievalMode,contract,4B
modules/domains/knowledge/shiyu-knowledge-implementation/src/main/java/com/shiyu/ai/knowledge/implementation/KnowledgeImplementationModule.java,shiyu-knowledge-implementation,com.shiyu.ai.knowledge.implementation.KnowledgeImplementationModule,com.shiyu.ai.knowledge.implementation.KnowledgeImplementationModule,implementation,4B
modules/domains/knowledge/shiyu-knowledge-implementation/src/main/java/com/shiyu/ai/knowledge/implementation/application/EnterpriseDocumentService.java,shiyu-knowledge-implementation,com.shiyu.ai.knowledge.implementation.application.EnterpriseDocumentService,com.shiyu.ai.knowledge.implementation.application.EnterpriseDocumentService,implementation,4B
modules/domains/knowledge/shiyu-knowledge-implementation/src/main/java/com/shiyu/ai/knowledge/implementation/application/KnowledgeAuditService.java,shiyu-knowledge-implementation,com.shiyu.ai.knowledge.implementation.application.KnowledgeAuditService,com.shiyu.ai.knowledge.implementation.application.KnowledgeAuditService,implementation,4B
modules/domains/knowledge/shiyu-knowledge-implementation/src/main/java/com/shiyu/ai/knowledge/implementation/application/KnowledgeDocumentRelationService.java,shiyu-knowledge-implementation,com.shiyu.ai.knowledge.implementation.application.KnowledgeDocumentRelationService,com.shiyu.ai.knowledge.implementation.application.KnowledgeDocumentRelationService,implementation,4B
